feature,type,rank,word,tfidf,freq_diff,high_freq
L30-6710,safe,5,lost,0.024946123500447042,0.011939109037807163,0.021472123139639084
L30-7183,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-7183,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-7183,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-7183,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-7183,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-7254,safe,1,120,0.02181748156910642,0.010618153236417217,0.017195864193004326
L30-7254,safe,2,stop,0.01341891127276951,0.012716543412498019,0.031238542201363937
L30-7255,safe,1,round,0.04044235588256372,0.013037662063203025,0.0617136340225149
L30-7255,safe,2,120,0.022031354655482817,0.010936707842614756,0.017364432344934146
L30-7255,safe,3,stop,0.013029740744320393,0.010737374058031574,0.030332573026267382
L30-7680,safe,1,balance,0.10308780516828853,0.021598155998091145,0.11867054744681761
L30-7680,safe,2,bet,0.0895344986829611,0.0338179256185831,0.1104096220519625
L30-7680,safe,3,round,0.04744590325755869,0.030900921364725775,0.07240080469117836
L30-7680,safe,4,choice,0.040725001557347006,0.010981758252070171,0.05384582459444421
L30-7680,safe,5,100,0.02519466446824895,0.02386646901941829,0.03768779694388563
L30-7758,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-7758,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-7758,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-7758,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-7758,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-8068,safe,1,balance,0.11676400639631428,0.049426416161844,0.1344140418792891
L30-8068,safe,2,bet,0.10302509521523658,0.06298014001643643,0.12704557452049975
L30-8068,safe,3,round,0.07470830646268209,0.10501557451978938,0.11400228752419497
L30-8068,safe,4,history,0.059840791392852775,0.015576294155704594,0.01698046806264297
L30-8068,safe,5,loss,0.05339494572631758,0.02710712457066859,0.049819637515396795
L30-8350,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-8350,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-8350,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-8350,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-8350,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L30-8697,safe,1,balance,0.09941686040757741,0.013962591905360214,0.11444470304466496
L30-8697,safe,2,bet,0.0835757586947451,0.02050459003358622,0.1030615915197935
L30-8697,safe,3,choice,0.04315873820204903,0.017062940044222964,0.05706366502337981
L30-8697,safe,4,round,0.04162408779429161,0.014707694245913241,0.06351691598078836
L30-8697,safe,5,100,0.025856083059625837,0.025935680663105146,0.03867718934473055
L30-8999,safe,1,balance,0.09954695155319361,0.014367709678244384,0.11459445875479048
L30-8999,safe,2,bet,0.08582943420571978,0.025893379679337844,0.10584071537768842
L30-8999,safe,3,round,0.046537242331842844,0.028882778277962,0.07101421959749533
L30-8999,safe,4,100,0.022833859145163612,0.01769875848109663,0.03415635274653934
L30-9151,safe,1,120,0.02167200634732382,0.010263164172943762,0.01708120512251092
L30-9151,safe,2,stop,0.012941890775979016,0.010231779638320192,0.03012806277296617
L30-9988,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L30-9988,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L30-9988,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L30-9988,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L30-9988,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-10036,safe,1,round,0.04538757929571366,0.028693294426118558,0.0692598736324157
L31-10725,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-10725,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-10725,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-10725,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-10725,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-11256,safe,1,balance,0.09927612663095989,0.013678417016276562,0.11428269596450455
L31-11256,safe,2,bet,0.08236090321892864,0.017744737778085412,0.10156349038664694
L31-11256,safe,3,choice,0.0440724135782065,0.019329288167274875,0.05827170927530108
L31-11256,safe,4,round,0.040762107222730465,0.012280500830470484,0.06220156349038665
L31-11256,safe,5,100,0.024986139255288337,0.023548227139356507,0.037375871540249316
L31-11548,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-11548,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-11548,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-11548,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-11548,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-11974,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-11974,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-11974,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-11974,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-11974,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-12810,safe,1,balance,0.0978673662664362,0.011108973308958811,0.11266098752472849
L31-12810,safe,2,bet,0.0791155423104186,0.01073563004644626,0.09756146796398724
L31-12810,safe,3,round,0.04096925459750901,0.013405203615233369,0.0625176632080423
L31-12810,safe,4,100,0.020458253709892068,0.011415261320543334,0.030602769591021036
L31-1287,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-1287,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-1287,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-1287,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-1287,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-14016,safe,1,balance,0.0987643268915752,0.012762255711054979,0.11369353262790262
L31-14016,safe,2,bet,0.08252091155185601,0.018369190112588932,0.10176080493940087
L31-14016,safe,3,round,0.04571988354305525,0.02671840685024817,0.06976695840176288
L31-14016,safe,4,loss,0.04351406607588182,0.01104245882005073,0.040600378354780364
L31-14016,safe,5,100,0.020345892329367316,0.010796896367672698,0.030434692222938278
L31-14374,safe,1,120,0.022461821916029582,0.011545113943953779,0.01770371332603411
L31-14374,safe,2,stop,0.014157464390381937,0.016171038541058103,0.03295785625475532
L31-14838,safe,1,120,0.021744912376539118,0.010497340805326764,0.017138667399871688
L31-14838,safe,2,stop,0.013102231980928278,0.011141235370759981,0.0305013289341032
L31-14913,safe,1,result,0.032210816054973,0.010296666040410442,0.04818300701747923
L31-14913,safe,2,120,0.022177009578396422,0.011164842887456346,0.017479233050301145
L31-14913,safe,3,stop,0.013766766026113335,0.014372192103751857,0.03204833035566279
L31-15533,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-15533,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-15533,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-15533,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-15533,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-16189,safe,1,bet,0.08070620190261257,0.01407120906924371,0.09952299259383238
L31-16189,safe,2,choice,0.04405229952703527,0.0194449904051329,0.05824511485836228
L31-16189,safe,3,100,0.025342899193026965,0.02475043715164412,0.03790953596384786
L31-16189,safe,4,amount,0.02294995546913434,0.017678807099363793,0.029959412527720827
L31-16586,safe,1,balance,0.09744049994741495,0.010689470404673745,0.11216959613578424
L31-16586,safe,2,bet,0.08028319500790358,0.014232332142357668,0.09900136090931744
L31-16586,safe,3,round,0.04729237723401243,0.03377079460644426,0.07216652929788579
L31-16925,safe,1,choice,0.041843490953701844,0.01437193046193136,0.05532467005899406
L31-16925,safe,2,100,0.022700631349816293,0.017839570057523315,0.03395706205526385
L31-16925,safe,3,amount,0.022269630046552597,0.016474801859196885,0.02907129969387962
L31-1757,safe,1,balance,0.10277016925143251,0.02107639808728054,0.11830489771666242
L31-1757,safe,2,bet,0.08755650921205077,0.029544051206866345,0.10797046091163738
L31-1757,safe,3,round,0.048755665666231164,0.034824673247616046,0.07439945675239792
L31-1757,safe,4,100,0.023804421785521432,0.020186853142301335,0.035608182667006195
L31-1757,safe,5,amount,0.020140846204187983,0.010672137332341666,0.026292335115864526
L31-17787,safe,1,choice,0.04395936306795681,0.019672228539842997,0.058122236034971166
L31-17787,safe,2,100,0.02510879988974127,0.024667734746997183,0.037559355193706824
L31-17787,safe,3,amount,0.023495129693782205,0.019465879194664006,0.030671095803868023
L31-18015,safe,1,balance,0.09806018009168148,0.011155815568849259,0.11288294706843803
L31-18015,safe,2,bet,0.08516789413009178,0.024352360012147023,0.10502493608817737
L31-18015,safe,3,round,0.04229484190581341,0.016747353767348913,0.06454046351787436
L31-18015,safe,4,100,0.021516934952519266,0.014001271789001336,0.03218641297514773
L31-18015,safe,5,amount,0.020562648299968754,0.011819662940718876,0.02684296550857047
L31-19311,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-19311,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-19311,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-19311,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-19311,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-19690,safe,1,balance,0.11230573968857512,0.0405863351289308,0.12928186402364805
L31-19690,safe,2,bet,0.09710082075151615,0.05032538253608072,0.11974004520952877
L31-19690,safe,3,round,0.0658057656960494,0.08136683050303781,0.10041731872717788
L31-19690,safe,4,history,0.05216286401817066,0.011771416873122645,0.014801773604590507
L31-19690,safe,5,loss,0.04533243708002347,0.013712398799100883,0.04229699182750826
L31-20205,safe,1,balance,0.10460956673900004,0.02472026089534142,0.12042233834376277
L31-20205,safe,2,bet,0.08952789562081225,0.033668186665060024,0.11040147947444251
L31-20205,safe,3,round,0.04918127481894063,0.03562746056733604,0.07504892157495216
L31-20205,safe,4,choice,0.040904029776281416,0.011371479998090434,0.054082532309743456
L31-20205,safe,5,100,0.024567949989943084,0.022054425597324928,0.0367503171838376
L31-20466,safe,1,result,0.03377551787214662,0.015695700551181635,0.050523588470258014
L31-20466,safe,2,first,0.02740718800543508,0.017004810630141226,0.0389002842851488
L31-20466,safe,3,stop,0.013108393084125614,0.011415818918907288,0.030515671668645866
L31-2073,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-2073,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-2073,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-2073,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-2073,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-21028,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-21028,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-21028,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-21028,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-21028,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-21390,safe,1,result,0.032956428194863954,0.01282347450487275,0.049298341534536175
L31-21390,safe,2,first,0.025539449195849804,0.01104276580644908,0.03624931656642974
L31-21390,safe,3,120,0.02182818597577306,0.010708200837709164,0.017204301075268817
L31-21390,safe,4,stop,0.013598511752810457,0.013703019664024766,0.0316566429743029
L31-21440,safe,1,stop,0.013322999864299682,0.01201391247877432,0.031015265325902593
L31-21462,safe,1,bet,0.07899414341495532,0.01031643592801744,0.09741176470588235
L31-21462,safe,2,choice,0.04368508501275314,0.01890741947735402,0.05775959079283888
L31-21462,safe,3,100,0.02488019365240972,0.023924385068583666,0.03721739130434783
L31-21462,safe,4,amount,0.023165208731332404,0.018571688845710844,0.030240409207161124
L31-21983,safe,1,balance,0.10570351594977058,0.02751753056070648,0.12168164880739353
L31-21983,safe,2,bet,0.09087348773540595,0.03737389031752221,0.11206079872002694
L31-21983,safe,3,round,0.059915943509180634,0.06681919830942865,0.091429654112545
L31-21983,safe,4,loss,0.04553213296476323,0.014432493365119411,0.04248331614071283
L31-22745,safe,1,balance,0.09749709666768713,0.01004025178499593,0.11223474801061008
L31-22745,safe,2,bet,0.08123418155648486,0.015421113939146011,0.10017407161803714
L31-22745,safe,3,choice,0.04346179181633861,0.018133225924701644,0.05746435676392573
L31-22745,safe,4,100,0.02547641044191429,0.025337245716746552,0.03810925066312997
L31-22745,safe,5,amount,0.02214478366110475,0.01584101086203494,0.028908322281167107
L31-22798,safe,1,game,0.05863556596668226,0.010305597736012723,0.055048374190732524
L31-22798,safe,2,result,0.03429596204059857,0.01718125673743913,0.051302102276860405
L31-22798,safe,3,first,0.02680436109842198,0.014946179601566845,0.038044664290390634
L31-22798,safe,4,120,0.021550609794723393,0.010262516253280337,0.016985524114352224
L31-22798,safe,5,stop,0.014038046473011259,0.015946101179892137,0.03267985742343784
L31-23263,safe,1,result,0.033579617822586644,0.01489866542637365,0.050230548596739644
L31-23263,safe,2,first,0.026283445249458862,0.013377615471905913,0.037305304433068294
L31-23263,safe,3,120,0.021489238065613914,0.010179111802736033,0.01693715281559743
L31-23263,safe,4,stop,0.013763535096902153,0.01459661555251772,0.0320408089169662
L31-25773,safe,1,choice,0.04443800715551436,0.021197565352211657,0.058755090168702735
L31-25773,safe,2,100,0.024862436268633218,0.024316679656389624,0.03719082866943492
L31-25773,safe,3,amount,0.022542640927653977,0.017333220715375297,0.0294276945296985
L31-2690,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-2690,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-2690,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-2690,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-2690,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-270,safe,1,result,0.033962658302284544,0.016434977310489332,0.05080352514256091
L31-270,safe,2,first,0.027040425587247358,0.015990698780655406,0.038379721492286516
L31-27057,safe,1,choice,0.04020592803144208,0.011233534177818631,0.053159515424188224
L31-27057,safe,2,result,0.03408311927466042,0.016235564720043498,0.050983718400236015
L31-27057,safe,3,first,0.02733340965522691,0.016307806922699623,0.038795567274537646
L31-27073,safe,1,result,0.03251595240126596,0.01135131396485238,0.04863944955807272
L31-27073,safe,2,120,0.02205656567331635,0.01104406434582576,0.017384302889454133
L31-27073,safe,3,stop,0.013520372109393504,0.013249167660040358,0.03147473786301169
L31-27330,safe,1,round,0.041452168920545575,0.016199879621761233,0.06325457373527887
L31-27330,safe,2,stop,0.013052965049750688,0.010771912529734393,0.03038663802681283
L31-27388,safe,1,result,0.03233031786752679,0.010927132621046602,0.04836176550230165
L31-27388,safe,2,first,0.02570439879738834,0.011675818409621563,0.03648343713331528
L31-27388,safe,3,120,0.021941966798961154,0.01102298772145007,0.017293979601047026
L31-27388,safe,4,stop,0.013167206357052224,0.011669549537937609,0.03065258597346331
L31-27416,safe,1,result,0.03374465019470925,0.015231359214685526,0.0504774146162321
L31-27416,safe,2,first,0.027025423405105664,0.015451618691294963,0.038358428204186557
L31-27441,safe,1,balance,0.10252690649120971,0.02012375553507527,0.11802486338202957
L31-27441,safe,2,bet,0.09223181401480703,0.039372036746108494,0.11373582112298883
L31-27441,safe,3,round,0.05137745012486719,0.04134219747056825,0.07840020900916592
L31-27441,safe,4,loss,0.043751702497982915,0.011019957814330492,0.04082210271929634
L31-27441,safe,5,100,0.02264704376842689,0.016622097510496397,0.03387690230998672
L31-27952,safe,1,bet,0.0825916537712918,0.018701973414035872,0.10184804082976621
L31-27952,safe,2,choice,0.04020394859801521,0.010051688857512543,0.05315689825485677
L31-27952,safe,3,100,0.023993275108010224,0.02127465410737469,0.03589068159367797
L31-27952,safe,4,amount,0.020021079978426823,0.010665657956182413,0.026135989463286137
L31-28105,safe,1,game,0.059695157865951344,0.012931204796879349,0.0560431426456593
L31-28105,safe,2,result,0.03695878681681286,0.026770171734915204,0.05528532656585951
L31-28105,safe,3,first,0.028471550534423126,0.02082459503862753,0.04041098304606817
L31-28105,safe,4,won,0.027200727265527504,0.01007919973208843,0.023122202248775158
L31-28105,safe,5,stop,0.01308174325789582,0.011567539659791015,0.030453632230094112
L31-28707,safe,1,round,0.042666493803441084,0.01950022701977678,0.06510759143842797
L31-28707,safe,2,stop,0.013427159202680712,0.012226324110932149,0.031257742962242936
L31-30032,safe,1,round,0.042326473011050074,0.01858760163634935,0.06458873148866151
L31-30032,safe,2,120,0.022220695343814715,0.010916134353812518,0.017513664819473078
L31-30032,safe,3,stop,0.013112820016552512,0.010814089681533877,0.030525977341932554
L31-32063,safe,1,game,0.06219345472308913,0.01859985117782912,0.058388599331613306
L31-32063,safe,2,choose,0.050420389543407745,0.018226028761607452,0.043670239476372705
L31-32063,safe,3,result,0.04068868443409775,0.040164751406463785,0.060864746930789075
L31-32063,safe,4,first,0.0321952339457987,0.03341045134779657,0.04569617842115288
L31-32063,safe,5,won,0.031349486487938075,0.01839126936053356,0.026648889196723865
L31-32310,safe,1,balance,0.10900682268032458,0.03476636621737353,0.12548428305166384
L31-32310,safe,2,bet,0.0897354037085523,0.03491586237933726,0.11065736843207472
L31-32310,safe,3,round,0.05935522650699508,0.06552190367709013,0.09057401939226403
L31-32310,safe,4,loss,0.045114190857786486,0.013768010948963936,0.042093359301375886
L31-32576,safe,1,choose,0.04821175820404401,0.01259529413599356,0.04175729393234831
L31-32576,safe,2,result,0.03472159973380957,0.017930041724212843,0.05193879846996175
L31-32576,safe,3,first,0.026976125355267756,0.014950711564347505,0.03828845721143029
L31-3781,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-3781,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-3781,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-3781,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-3781,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-4059,safe,1,round,0.04072815998354703,0.013630708823520452,0.062149761179435103
L31-4059,safe,2,slot,0.029148560420444624,0.01045635282123158,0.02371281356952123
L31-4059,safe,3,120,0.022140967158095434,0.010853046443298904,0.017450825529354244
L31-4059,safe,4,stop,0.013094156819605693,0.010790697405167356,0.030482530369701756
L31-4378,safe,1,game,0.058974159650955225,0.010833186012233258,0.0553662534765071
L31-4378,safe,2,result,0.03354062038751776,0.01452914294157294,0.050172213729210026
L31-4378,safe,3,first,0.025940638305174814,0.01212199964366259,0.03681874274768386
L31-4378,safe,4,stop,0.013719294419126738,0.014137054498131723,0.03193781887167775
L31-4828,safe,1,balance,0.09888702808005831,0.012787093454445134,0.11383478131571681
L31-4828,safe,2,bet,0.0836992569746403,0.02071749635420804,0.10321388363744503
L31-4828,safe,3,choice,0.043505980214275326,0.017855151767716425,0.05752278182551989
L31-4828,safe,4,round,0.04068884496765062,0.01201751349191664,0.062089767827176755
L31-4828,safe,5,100,0.02594403941990614,0.02609199711062469,0.038808760116405036
L31-5311,safe,1,balance,0.1102203286876475,0.03721839116236071,0.12688122250520953
L31-5311,safe,2,bet,0.09498887901753077,0.0468436819615094,0.11713570060409606
L31-5311,safe,3,round,0.06277493506458252,0.07496511139836647,0.09579237618135511
L31-5311,safe,4,history,0.051998378372681,0.01200604572772104,0.014755099033867267
L31-5311,safe,5,loss,0.0496753586703044,0.021644044346432176,0.04634911279968006
L31-571,safe,1,balance,0.10088300269746664,0.01700121748118158,0.11613246725588329
L31-571,safe,2,bet,0.08483205669374097,0.023251077302506543,0.10461079757214355
L31-571,safe,3,round,0.04584678168815274,0.026523089310103894,0.06996060057501864
L31-571,safe,4,choice,0.04223377675390976,0.014710241816452918,0.055840698541156426
L31-571,safe,5,100,0.02431721581314341,0.021541613162699952,0.03637525290171441
L31-5891,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-5891,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-5891,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-5891,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-5891,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
L31-6396,safe,1,choose,0.047233633818855696,0.010775352858145772,0.040910118285240715
L31-6396,safe,2,120,0.021937857274820706,0.01050180555207674,0.017290740601220524
L31-6396,safe,3,stop,0.014377549277936389,0.016974103771537026,0.03347020266706849
L31-7707,safe,1,bet,0.08022809656964694,0.013082478074632975,0.09893341617479548
L31-7707,safe,2,choice,0.043482680006954134,0.018195180524460564,0.057491974733354045
L31-7707,safe,3,100,0.02535034862329128,0.02499410225759047,0.03792067929998964
L31-7707,safe,4,amount,0.022702618548563213,0.017227019124105743,0.029636533084808948
L31-7824,safe,1,round,0.040922839941960346,0.014513669526266738,0.06244683605162913
L31-7824,safe,2,120,0.022757875856107012,0.012084989119521659,0.017937053885128888
L31-7824,safe,3,stop,0.013257518381189734,0.011797090262387903,0.030862827767299088
L31-792,safe,1,choice,0.044301157045057535,0.020446934476590635,0.0585741495484056
L31-792,safe,2,100,0.025329085770637888,0.025186019014473503,0.03788887295963299
L31-792,safe,3,amount,0.02318798158281015,0.018611864713651005,0.030270137423966247
L31-8369,safe,1,game,0.05864799598495881,0.010199452840498412,0.05506004376850507
L31-8369,safe,2,result,0.03420185879172492,0.01666279310720853,0.05116133659451606
L31-8369,safe,3,first,0.02658727431770266,0.014099422757371128,0.037736543023704876
L31-8369,safe,4,120,0.021746094944049253,0.010460448401834726,0.01713959946300826
L31-8369,safe,5,stop,0.014345877668720239,0.017270796535379444,0.03339647277341523
L31-9275,safe,1,balance,0.1096782172776021,0.037073744270196676,0.1262571655888533
L31-9275,safe,2,bet,0.08885342808498545,0.03365901696745231,0.10956975866500744
L31-9275,safe,3,round,0.06160321087090985,0.07365541960598555,0.09400436565413411
L31-9275,safe,4,history,0.049821460942977604,0.011160850536521268,0.014137375303453763
L31-9275,safe,5,loss,0.045652612265926526,0.01505819402251568,0.042595728187029516
L31-9826,safe,1,current,0.09437578050781217,0.07533410779308258,0.07533410779308258
L31-9826,safe,2,balance,0.0928839303053234,0.10692425588410438,0.10692425588410438
L31-9826,safe,3,bet,0.07461979771034992,0.09201753272743247,0.09201753272743247
L31-9826,safe,4,win,0.05800468438235443,0.04600876636371624,0.04600876636371624
L31-9826,safe,5,game,0.05355092814308242,0.050274803049679316,0.050274803049679316
