bet_type,bet_amount,prompt_combo,is_bankrupt,total_rounds,total_bet,final_balance,i_ev,i_lc,i_eb,composite,avg_bet,complexity
variable,10,MPW,False,8,70,120,0.07593323343323344,0.42857142857142855,0.0,0.15894472194472192,8.75,3
variable,30,GPRW,False,50,835,45,0.1401110757422217,0.5714285714285714,0.0,0.2274730017254601,16.7,4
variable,30,R,False,4,55,45,0.18079108391608395,0.3333333333333333,0.0,0.17231643356643356,13.75,1
variable,30,RW,False,9,135,10,0.2759259259259259,0.625,0.1,0.32787037037037037,15.0,2
variable,10,GW,False,17,105,55,0.06863454565831183,0.625,0.0,0.21495381826332474,6.176470588235294,2
variable,10,MRW,False,28,180,85,0.06747815507628643,0.5925925925925926,0.0,0.20476903980829234,6.428571428571429,3
variable,10,GPW,False,9,65,95,0.0715906476776042,0.625,0.0,0.21613625907104167,7.222222222222222,3
variable,10,PRW,False,5,30,115,0.052207459207459214,0.75,0.0,0.24588298368298367,6.0,3
variable,10,PW,False,4,20,110,0.04663796348578957,0.3333333333333333,0.0,0.11865518539431583,5.0,2
variable,30,MW,False,26,520,450,0.07610308959202293,0.44,0.0,0.1624412358368092,20.0,2
variable,30,MPRW,False,50,600,10,0.19778853615213152,0.5510204081632653,0.06,0.2624215369098322,12.0,4
variable,10,MPW,False,28,220,240,0.048678994815312245,0.4444444444444444,0.0,0.15280493125945824,7.857142857142857,3
variable,30,GPRW,True,42,520,0,0.2822851090708233,0.5853658536585366,0.09523809523809523,0.3170952282973189,12.380952380952381,4
variable,30,R,False,15,200,80,0.11013807837791005,0.5714285714285714,0.0,0.21548380277973542,13.333333333333334,1
variable,30,BASE,False,20,255,250,0.12429693972103786,0.5263157894736842,0.0,0.2076135127305204,12.75,0
variable,30,MPR,False,26,375,85,0.13608331373191054,0.52,0.0,0.21043332549276422,14.423076923076923,3
variable,10,GMPR,False,3,20,80,0.07145969498910676,0.5,0.0,0.1785838779956427,6.666666666666667,4
variable,10,P,False,5,25,120,0.04770562770562771,0.5,0.0,0.16908225108225108,5.0,1
variable,10,MW,False,42,260,80,0.07008860694729778,0.6097560975609756,0.0,0.2109622720472118,6.190476190476191,2
variable,10,RW,False,27,183,211,0.04628561885276938,0.4230769230769231,0.0,0.14543732446418467,6.777777777777778,2
variable,30,MR,False,5,70,30,0.21333333333333332,0.75,0.0,0.3103333333333333,14.0,2
variable,10,PW,False,5,30,115,0.06292594230674727,0.25,0.0,0.10017037692269891,6.0,2
variable,10,GRW,False,30,185,5,0.14254194335076686,0.6896551724137931,0.06451612903225806,0.28326816777412206,6.166666666666667,3
variable,10,MW,False,10,75,115,0.062226773226773224,0.4444444444444444,0.0,0.15822404262404263,7.5,2
variable,10,BASE,False,3,22,78,0.07933958054439982,0.0,0.0,0.031735832217759934,7.333333333333333,0
variable,10,MPRW,False,5,40,120,0.08631313131313131,0.5,0.0,0.18452525252525254,8.0,4
variable,30,GMP,False,7,110,35,0.20015203050917338,0.5,0.0,0.23006081220366936,15.714285714285714,3
variable,30,BASE,False,8,140,65,0.16171232586063822,0.42857142857142855,0.0,0.19325635891568385,17.5,0
variable,10,M,False,6,45,85,0.07203551808814967,0.4,0.0,0.14881420723525987,7.5,1
variable,10,MW,False,5,43,87,0.08171805006587617,0.25,0.0,0.10768722002635046,8.6,2
variable,10,PRW,False,8,50,95,0.06127419173757846,0.2857142857142857,0.0,0.11022396240931709,6.25,3
variable,30,P,False,6,50,80,0.08601781488778393,0.4,0.0,0.15440712595511358,8.333333333333334,1
variable,10,PW,False,6,35,80,0.06209436991170738,0.6,0.0,0.20483774796468296,5.833333333333333,2
variable,30,MP,False,35,495,85,0.118835501566594,0.5882352941176471,0.0,0.22400478886193173,14.142857142857142,2
variable,30,G,False,23,230,5,0.2515937564850608,0.5454545454545454,0.041666666666666664,0.27677386623038797,10.0,1
variable,10,W,False,10,65,140,0.06613985342616382,0.3333333333333333,0.0,0.1264559413704655,6.5,1
variable,10,MR,False,19,120,145,0.04603898617033715,0.3888888888888889,0.0,0.13508226113480154,6.315789473684211,2
variable,30,GMPW,False,18,290,20,0.1869663515496849,0.5882352941176471,0.0,0.2512571288551681,16.11111111111111,4
variable,30,GMPRW,False,50,840,70,0.13724182912070282,0.46938775510204084,0.0,0.19571305817889337,16.8,5
variable,10,MP,False,4,20,95,0.048268398268398266,0.6666666666666666,0.0,0.21930735930735928,5.0,2
variable,10,GMPR,False,9,65,80,0.07328723891069654,0.5,0.0,0.1793148955642786,7.222222222222222,4
variable,30,RW,False,33,470,80,0.10606236788090335,0.53125,0.0,0.20179994715236133,14.242424242424242,2
variable,30,BASE,False,10,135,70,0.139465944683336,0.6666666666666666,0.0,0.25578637787333436,13.5,0
variable,30,MRW,False,13,135,10,0.32954822954822954,0.6666666666666666,0.2857142857142857,0.4175335775335775,10.384615384615385,3
variable,10,PRW,False,6,32,89,0.053554872183836505,0.8,0.0,0.2614219488735346,5.333333333333333,3
variable,30,GPR,False,22,370,210,0.13731549004205917,0.5238095238095238,0.0,0.2120690531596808,16.818181818181817,3
variable,30,PW,False,10,145,90,0.17718975468975467,0.5555555555555556,0.0,0.23754256854256853,14.5,2
variable,10,MR,False,8,45,85,0.058991228070175435,0.5714285714285714,0.0,0.19502506265664157,5.625,2
variable,30,MPW,True,6,100,0,0.4698412698412698,0.6,0.3333333333333333,0.4679365079365079,16.666666666666668,3
variable,30,GMPR,True,40,430,0,0.3226277195027195,0.6410256410256411,0.225,0.38885878010878017,10.75,4
variable,10,GR,False,6,35,80,0.05965329247062993,0.8,0.0,0.263861316988252,5.833333333333333,2
variable,30,GMPW,False,7,105,40,0.22857142857142856,0.5,0.0,0.24142857142857144,15.0,4
variable,10,GPRW,False,26,150,40,0.09799977234931986,0.64,0.0,0.23119990893972794,5.769230769230769,4
variable,30,GM,False,10,175,105,0.11540081525988108,0.4444444444444444,0.0,0.17949365943728576,17.5,2
variable,10,MW,False,23,145,90,0.06077874838437146,0.6363636363636364,0.0,0.21522059026283946,6.304347826086956,2
variable,30,GRW,False,6,70,30,0.1807125744625745,0.4,0.0,0.19228502978502982,11.666666666666666,3
variable,30,MW,False,8,140,20,0.23452380952380952,0.5714285714285714,0.0,0.2652380952380952,17.5,2
variable,10,GPR,False,5,30,70,0.06840213278293775,1.0,0.0,0.3273608531131751,6.0,3
variable,10,MPR,False,6,35,80,0.06204563696823759,0.6,0.0,0.20481825478729504,5.833333333333333,3
variable,10,GP,False,18,100,75,0.05702128849058674,0.5882352941176471,0.0,0.19927910363152884,5.555555555555555,2
variable,10,GM,False,35,215,80,0.0628492701214948,0.5882352941176471,0.0,0.20161029628389204,6.142857142857143,2
variable,30,RW,False,4,75,85,0.16458333333333333,0.3333333333333333,0.0,0.16583333333333333,18.75,2
variable,30,W,False,23,435,205,0.12106642605255974,0.5,0.0,0.1984265704210239,18.91304347826087,1
variable,10,R,False,6,35,95,0.055804365987432346,0.6,0.0,0.20232174639497294,5.833333333333333,1
variable,30,MPW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,3
variable,10,MPRW,False,3,25,75,0.09106753812636166,0.5,0.0,0.18642701525054467,8.333333333333334,4
variable,30,BASE,False,4,40,90,0.1197420634920635,1.0,0.0,0.34789682539682537,10.0,0
variable,30,MPW,True,9,115,0,0.39188712522045854,0.75,0.2222222222222222,0.4484215167548501,12.777777777777779,3
variable,30,GMRW,False,34,485,20,0.22403958738301297,0.5757575757575758,0.0,0.2623431076804779,14.264705882352942,4
variable,30,M,False,15,225,40,0.1775661375661376,0.5714285714285714,0.0,0.24245502645502642,15.0,1
variable,10,GMP,False,9,55,75,0.06175032221550371,0.75,0.0,0.24970012888620147,6.111111111111111,3
variable,10,PRW,False,8,45,145,0.044560227859727304,0.42857142857142855,0.0,0.14639551971531947,5.625,3
variable,30,P,False,10,130,30,0.19714285714285712,0.4444444444444444,0.0,0.21219047619047618,13.0,1
variable,30,GPRW,False,3,45,55,0.18044871794871797,0.0,0.0,0.07217948717948719,15.0,4
variable,10,GPR,False,3,20,80,0.0712475633528265,1.0,0.0,0.32849902534113057,6.666666666666667,3
variable,10,MRW,False,38,275,140,0.05435827710864208,0.5135135135135135,0.0,0.17579736489751085,7.2368421052631575,3
variable,30,GPR,False,17,290,50,0.17295796880786396,0.4375,0.0,0.2004331875231456,17.058823529411764,3
variable,30,MR,True,17,160,0,0.3413330037897512,0.625,0.23529411764705882,0.39462143681001816,9.411764705882353,2
variable,10,GM,False,2,20,140,0.09166666666666667,0.0,0.0,0.036666666666666674,10.0,2
variable,30,GM,False,27,440,35,0.18914583359027806,0.6153846153846154,0.03571428571428571,0.2709880037657816,16.296296296296298,2
variable,10,GPRW,False,23,157,123,0.05885899742774349,0.5,0.0,0.1735435989710974,6.826086956521739,4
variable,10,GW,False,24,150,10,0.12146413456397975,0.6956521739130435,0.0,0.25728130599950494,6.25,2
variable,10,MP,False,18,95,95,0.05516778614688832,0.5882352941176471,0.0,0.19853770269404947,5.277777777777778,2
variable,30,MR,False,12,150,10,0.2551587301587302,0.6363636363636364,0.07692307692307693,0.3160495060495061,12.5,2
variable,10,GMPR,False,8,50,80,0.06412602919955862,0.42857142857142855,0.0,0.15422184025125202,6.25,4
variable,10,MR,False,7,38,77,0.06226828809304763,0.6666666666666666,0.0,0.22490731523721905,5.428571428571429,2
variable,30,MPRW,False,24,305,5,0.23344288132891075,0.5652173913043478,0.04,0.2749423699228687,12.708333333333334,4
variable,10,R,False,3,20,95,0.07145969498910676,0.5,0.0,0.1785838779956427,6.666666666666667,1
variable,10,GW,False,10,80,110,0.08481975326015574,0.5555555555555556,0.0,0.20059456797072894,8.0,2
variable,30,GP,False,6,95,5,0.38055555555555554,0.6,0.42857142857142855,0.46079365079365076,15.833333333333334,2
variable,30,MPW,False,4,50,50,0.15793650793650793,0.6666666666666666,0.0,0.26317460317460317,12.5,3
variable,10,MRW,False,21,130,15,0.1325323019650751,0.65,0.0,0.24801292078603004,6.190476190476191,3
variable,10,GMPRW,False,50,320,50,0.11170204795204797,0.6530612244897959,0.0,0.24059918652775797,6.4,5
variable,10,GMPRW,False,29,250,195,0.05432581995429921,0.5357142857142857,0.0,0.1824446136960054,8.620689655172415,5
variable,10,MW,False,39,255,100,0.0631320546293918,0.5789473684210527,0.0,0.19893703237807253,6.538461538461538,2
variable,10,GMR,False,8,49,72,0.07181544975525886,0.7142857142857143,0.0,0.24301189418781782,6.125,3
variable,30,GMR,False,24,535,435,0.0867692295720992,0.391304347826087,0.0,0.15209899617666578,22.291666666666668,3
variable,30,GMRW,False,50,1040,320,0.14452399370699787,0.4897959183673469,0.0,0.20474837299300322,20.8,4
variable,10,GMW,False,15,105,85,0.06958093553395747,0.5,0.0,0.177832374213583,7.0,3
variable,10,MW,False,4,30,70,0.08496732026143791,0.3333333333333333,0.0,0.13398692810457516,7.5,2
variable,30,GMW,False,9,120,10,0.29444444444444445,0.75,0.1,0.37277777777777776,13.333333333333334,3
variable,30,GMR,False,22,245,5,0.2535465091949049,0.5714285714285714,0.13043478260869565,0.311977609889142,11.136363636363637,3
variable,30,GP,False,3,70,180,0.2333333333333333,0.5,0.0,0.24333333333333332,23.333333333333332,2
variable,10,PRW,False,3,20,80,0.0712475633528265,1.0,0.0,0.32849902534113057,6.666666666666667,3
variable,10,BASE,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,0
variable,30,PRW,False,9,150,205,0.12781735463284474,0.625,0.0,0.2386269418531379,16.666666666666668,3
variable,10,MPW,False,4,30,70,0.08496732026143791,0.3333333333333333,0.0,0.13398692810457516,7.5,3
variable,10,GMP,False,21,135,55,0.089866218437647,0.6,0.0,0.21594648737505878,6.428571428571429,3
variable,10,GM,False,6,35,65,0.06916238717709305,0.8,0.0,0.2676649548708372,5.833333333333333,2
variable,10,GMP,False,10,60,55,0.07599529555411909,0.7777777777777778,0.0,0.26373145155498096,6.0,3
variable,10,GMPR,False,5,45,85,0.08595959595959597,0.5,0.0,0.18438383838383837,9.0,4
variable,10,GMPW,False,29,195,70,0.07488028841850769,0.5357142857142857,0.0,0.19066640108168878,6.724137931034483,4
variable,30,GW,False,28,480,160,0.1610195679302269,0.6296296296296297,0.0,0.25329671606097964,17.142857142857142,2
variable,30,RW,False,5,80,110,0.13876190476190475,0.75,0.0,0.28050476190476187,16.0,2
variable,30,RW,False,5,90,130,0.2465873015873016,0.5,0.0,0.24863492063492065,18.0,2
variable,30,MR,False,12,185,95,0.16052618677618677,0.2727272727272727,0.0,0.14602865652865651,15.416666666666666,2
variable,30,GPR,False,39,585,40,0.18133117963334924,0.39473684210526316,0.0,0.19095352448491865,15.0,3
variable,30,GP,False,41,495,10,0.21452214879685996,0.575,0.07142857142857142,0.2797374309473154,12.073170731707316,2
variable,30,P,False,4,40,120,0.10050505050505051,0.6666666666666666,0.0,0.2402020202020202,10.0,1
variable,30,MPRW,False,13,220,210,0.18964875856868774,0.4166666666666667,0.0,0.2008595034274751,16.923076923076923,4
variable,30,PRW,False,9,145,75,0.1596861471861472,0.375,0.0,0.17637445887445888,16.11111111111111,3
variable,10,PRW,False,12,65,95,0.057485625829279095,0.5454545454545454,0.0,0.18663061396807523,5.416666666666667,3
variable,10,GPRW,False,10,65,35,0.09828675409557762,0.7777777777777778,0.0,0.27264803497156437,6.5,4
variable,30,GPRW,False,19,230,20,0.22761449077238552,0.6666666666666666,0.05,0.30604579630895423,12.105263157894736,4
variable,30,GM,True,14,160,0,0.3183212620712621,0.5384615384615384,0.21428571428571427,0.3531526806526807,11.428571428571429,2
variable,10,BASE,False,3,23,77,0.0832244008714597,0.5,0.0,0.18328976034858388,7.666666666666667,0
variable,30,GMP,False,17,275,110,0.13636162760188494,0.5,0.0,0.20454465104075398,16.176470588235293,3
variable,10,GPW,False,42,270,85,0.05335138467847755,0.5853658536585366,0.0,0.196950309968952,6.428571428571429,3
variable,30,GMP,False,12,150,10,0.22172619047619047,0.7272727272727273,0.07692307692307693,0.32994921744921746,12.5,3
variable,10,MPR,False,9,50,80,0.05907115282760278,0.625,0.0,0.2111284611310411,5.555555555555555,3
variable,10,PR,False,9,45,85,0.052827602776003194,0.75,0.0,0.24613104111040127,5.0,2
variable,10,PR,False,4,20,110,0.04843222185899531,0.3333333333333333,0.0,0.11937288874359811,5.0,2
variable,10,GMR,False,23,185,110,0.0806554453182386,0.5454545454545454,0.0,0.19589854176365906,8.043478260869565,3
variable,30,BASE,False,4,60,40,0.2040158371040724,0.3333333333333333,0.0,0.18160633484162897,15.0,0
variable,30,GPR,False,3,60,40,0.2611111111111111,1.0,0.0,0.40444444444444444,20.0,3
variable,10,GPRW,False,50,315,85,0.10101764901764902,0.5714285714285714,0.0,0.21183563103563102,6.3,4
variable,10,PRW,False,3,20,80,0.07145969498910676,0.5,0.0,0.1785838779956427,6.666666666666667,3
variable,30,MR,False,6,95,65,0.16864690320572673,0.8,0.0,0.30745876128229066,15.833333333333334,2
variable,30,BASE,False,22,360,205,0.10059276153626134,0.5238095238095238,0.0,0.19737996175736167,16.363636363636363,0
variable,30,MPRW,False,15,211,12,0.2710295697946826,0.5714285714285714,0.0,0.27984039934644445,14.066666666666666,4
variable,10,PR,False,4,20,95,0.052046783625730994,0.6666666666666666,0.0,0.2208187134502924,5.0,2
variable,10,MW,False,4,25,75,0.06921977124183007,0.6666666666666666,0.0,0.227687908496732,6.25,2
variable,30,GW,True,16,220,0,0.35416666666666663,0.6,0.1875,0.3779166666666667,13.75,2
variable,30,GPW,False,50,815,80,0.13192031044291105,0.6326530612244898,0.0,0.24256404254451136,16.3,3
variable,10,W,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,1
variable,10,MP,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,2
variable,10,GRW,False,50,350,125,0.06565678257845137,0.6122448979591837,0.0,0.20993618241913567,7.0,3
variable,30,GMPW,False,50,725,140,0.13362665209784608,0.6122448979591837,0.0,0.23712413022689355,14.5,4
variable,30,MPW,False,38,535,30,0.29162182462043956,0.4864864864864865,0.05128205128205128,0.27797929117873715,14.078947368421053,3
variable,10,MPRW,False,5,30,70,0.06870915032679739,0.75,0.0,0.25248366013071893,6.0,4
variable,30,GM,False,25,445,75,0.13238741694940281,0.4166666666666667,0.0,0.17795496677976114,17.8,2
variable,30,MRW,False,19,295,60,0.18924284906353755,0.5,0.0,0.22569713962541502,15.526315789473685,3
variable,30,P,False,2,20,140,0.09166666666666667,0.0,0.0,0.036666666666666674,10.0,1
variable,30,GMPW,False,19,270,10,0.2609022556390977,0.6666666666666666,0.05,0.31936090225563907,14.210526315789474,4
variable,10,GPRW,False,6,45,85,0.07203551808814967,0.4,0.0,0.14881420723525987,7.5,4
variable,30,MP,False,3,55,45,0.2333333333333333,0.5,0.0,0.24333333333333332,18.333333333333332,2
variable,30,GMPRW,False,24,395,5,0.2656729844229844,0.6086956521739131,0.04,0.30087788942136773,16.458333333333332,5
variable,10,GMPRW,False,5,35,65,0.08225957049486461,0.5,0.0,0.18290382819794584,7.0,5
variable,10,MR,False,19,150,160,0.052415458371397064,0.4444444444444444,0.0,0.15429951668189215,7.894736842105263,2
variable,10,GMPR,False,37,245,95,0.056953842217827365,0.6111111111111112,0.0,0.2061148702204643,6.621621621621622,4
variable,30,BASE,False,5,70,30,0.21301587301587302,0.25,0.0,0.1602063492063492,14.0,0
variable,10,M,False,12,70,90,0.05627002013157619,0.7272727272727273,0.0,0.24068982623444865,5.833333333333333,1
variable,30,GRW,False,47,780,145,0.12329341911157028,0.5434782608695652,0.0,0.21236084590549764,16.595744680851062,3
variable,30,GMPRW,False,15,210,10,0.24765271765271765,0.7142857142857143,0.0,0.3133468013468014,14.0,5
variable,10,PR,False,14,75,100,0.052602980724915996,0.6153846153846154,0.0,0.20565657690535102,5.357142857142857,2
variable,30,M,False,33,440,80,0.1405208030283804,0.46875,0.0,0.19683332121135216,13.333333333333334,1
variable,30,GW,False,50,980,110,0.163570469937739,0.5510204081632653,0.0,0.23073431042407516,19.6,2
variable,10,MR,False,16,100,105,0.061979670322292985,0.4666666666666667,0.0,0.1647918681289172,6.25,2
variable,30,MPRW,False,19,360,130,0.13792794578573953,0.6111111111111112,0.0,0.23850451164762915,18.94736842105263,4
variable,10,GM,False,4,25,90,0.060885167464114834,0.6666666666666666,0.0,0.22435406698564592,6.25,2
variable,10,M,False,12,65,65,0.0625033785444002,0.7272727272727273,0.0,0.24318316959957825,5.416666666666667,1
variable,30,BASE,False,3,50,50,0.20555555555555557,0.5,0.0,0.23222222222222222,16.666666666666668,0
variable,10,MW,False,13,90,55,0.08334300189503809,0.5833333333333334,0.0,0.20833720075801526,6.923076923076923,2
variable,30,BASE,False,2,35,65,0.19375,0.0,0.0,0.07750000000000001,17.5,0
variable,30,PRW,False,5,60,40,0.16634920634920633,0.75,0.0,0.29153968253968254,12.0,3
variable,30,GMR,False,7,95,5,0.3374084249084249,0.5,0.25,0.35996336996337,13.571428571428571,3
variable,30,GMR,False,48,830,95,0.11870830658883431,0.48936170212765956,0.0,0.1942918332738316,17.291666666666668,3
variable,10,W,False,8,45,85,0.06119711042311662,0.5714285714285714,0.0,0.19590741559781805,5.625,1
variable,30,M,False,4,60,40,0.20267857142857143,0.3333333333333333,0.0,0.18107142857142855,15.0,1
variable,10,MR,False,5,30,70,0.06870915032679739,0.75,0.0,0.25248366013071893,6.0,2
variable,30,GM,True,17,220,0,0.3799719887955182,0.5625,0.4117647058823529,0.44426820728291316,12.941176470588236,2
variable,10,RW,False,7,40,75,0.062152317067177755,0.6666666666666666,0.0,0.2248609268268711,5.714285714285714,2
